Episode 0, Reward: 32.0
Episode 328, Reward: 33.0
Episode 379, Reward: 35.0
Episode 102, Reward: 128.0
Episode 329, Reward: 35.0
Episode 187, Reward: 121.0
Episode 380, Reward: 30.0
Episode 330, Reward: 20.0
Episode 206, Reward: 145.0
Episode 194, Reward: 123.0
Episode 381, Reward: 28.0
Episode 433, Reward: 137.0
Episode 331, Reward: 36.0
Episode 382, Reward: 32.0
Episode 332, Reward: 30.0
Episode 383, Reward: 33.0
Episode 103, Reward: 132.0
Episode 188, Reward: 113.0
Episode 128, Reward: 256.0
Episode 333, Reward: 36.0
Episode 384, Reward: 29.0
Episode 207, Reward: 129.0
Episode 195, Reward: 121.0
Episode 334, Reward: 40.0
Episode 386, Reward: 36.0
Episode 434, Reward: 154.0
Episode 189, Reward: 105.0
Episode 387, Reward: 32.0
Episode 104, Reward: 129.0
Episode 335, Reward: 42.0
Episode 388, Reward: 31.0
Episode 336, Reward: 36.0
Episode 196, Reward: 114.0
Episode 389, Reward: 34.0
Episode 208, Reward: 144.0
Episode 129, Reward: 177.0
Episode 390, Reward: 27.0
Episode 337, Reward: 30.0
Episode 190, Reward: 111.0
Episode 391, Reward: 26.0
Episode 338, Reward: 40.0
Episode 392, Reward: 32.0

Episode 339, Reward: 32.0
Episode 197, Reward: 109.0
Episode 393, Reward: 29.0
Episode 435, Reward: 196.0
Episode 340, Reward: 36.0
Episode 394, Reward: 28.0
Episode 209, Reward: 133.0
Episode 191, Reward: 135.0
Episode 341, Reward: 37.0
Episode 395, Reward: 31.0
Episode 396, Reward: 33.0
Episode 342, Reward: 34.0
Episode 198, Reward: 107.0
Episode 106, Reward: 123.0
Episode 130, Reward: 212.0
Episode 397, Reward: 33.0
Episode 343, Reward: 27.0
Episode 210, Reward: 101.0
Episode 436, Reward: 153.0
Episode 398, Reward: 30.0
Episode 344, Reward: 29.0
Episode 192, Reward: 111.0
Episode 345, Reward: 35.0
Episode 399, Reward: 34.0
Episode 199, Reward: 109.0
Episode 400, Reward: 25.0
Episode 107, Reward: 122.0
Episode 346, Reward: 48.0
Episode 401, Reward: 36.0
Episode 211, Reward: 122.0
Episode 347, Reward: 36.0
Episode 402, Reward: 36.0
Episode 193, Reward: 127.0
Episode 200, Reward: 90.0
Episode 131, Reward: 183.0
Episode 348, Reward: 42.0
Episode 403, Reward: 33.0
Episode 108, Reward: 107.0
Episode 404, Reward: 29.0
Episode 349, Reward: 38.0
Episode 212, Reward: 107.0
Episode 405, Reward: 30.0
Episode 194, Reward: 120.0
Episode 350, Reward: 37.0
Episode 201, Reward: 105.0
Episode 406, Reward: 33.0
Episode 351, Reward: 35.0
Episode 407, Reward: 28.0
Episode 132, Reward: 158.0
Episode 438, Reward: 169.0
Episode 109, Reward: 116.0
Episode 352, Reward: 43.0
Episode 408, Reward: 30.0
Episode 213, Reward: 140.0
Episode 409, Reward: 36.0
Episode 353, Reward: 40.0
Episode 202, Reward: 115.0
Episode 195, Reward: 157.0
Episode 410, Reward: 36.0
Episode 354, Reward: 34.0
Episode 411, Reward: 38.0
Episode 355, Reward: 34.0
Episode 439, Reward: 138.0
Episode 133, Reward: 157.0
Episode 356, Reward: 36.0
Episode 412, Reward: 42.0
Episode 203, Reward: 99.0
Episode 110, Reward: 134.0
Episode 214, Reward: 134.0
Episode 413, Reward: 30.0
Episode 357, Reward: 31.0
Episode 196, Reward: 147.0
Episode 358, Reward: 38.0
Episode 414, Reward: 45.0
Episode 359, Reward: 34.0
Episode 215, Reward: 92.0
Episode 415, Reward: 49.0
Episode 360, Reward: 36.0
Episode 111, Reward: 115.0
Episode 204, Reward: 113.0
Episode 440, Reward: 174.0
Episode 134, Reward: 177.0
Episode 361, Reward: 36.0
Episode 416, Reward: 43.0
Episode 197, Reward: 125.0
Episode 362, Reward: 36.0
Episode 417, Reward: 48.0
Episode 363, Reward: 25.0
Episode 216, Reward: 109.0
Episode 418, Reward: 44.0
Episode 364, Reward: 30.0
Episode 112, Reward: 122.0
Episode 205, Reward: 118.0
Episode 365, Reward: 31.0
Episode 198, Reward: 126.0
Episode 419, Reward: 52.0
Episode 366, Reward: 38.0
Episode 441, Reward: 156.0
Episode 420, Reward: 37.0
Episode 135, Reward: 179.0
Episode 367, Reward: 30.0
Episode 217, Reward: 120.0
Episode 421, Reward: 36.0
Episode 206, Reward: 119.0
Episode 113, Reward: 117.0
Episode 368, Reward: 42.0
Episode 422, Reward: 43.0
Episode 199, Reward: 140.0
Episode 369, Reward: 32.0
Episode 423, Reward: 41.0
Episode 442, Reward: 150.0
Episode 370, Reward: 31.0
Episode 218, Reward: 125.0
Episode 424, Reward: 47.0
Episode 114, Reward: 107.0
Episode 207, Reward: 115.0
Episode 371, Reward: 36.0
Episode 425, Reward: 36.0
Episode 372, Reward: 34.0
Episode 200, Reward: 150.0
Episode 426, Reward: 47.0
Episode 373, Reward: 38.0
Episode 427, Reward: 36.0
Episode 219, Reward: 124.0
Episode 136, Reward: 262.0
Episode 374, Reward: 37.0
Episode 208, Reward: 107.0
Episode 443, Reward: 156.0
Episode 115, Reward: 114.0
Episode 428, Reward: 36.0
Episode 375, Reward: 27.0
Episode 376, Reward: 29.0
Episode 429, Reward: 45.0
Episode 201, Reward: 137.0
Episode 377, Reward: 31.0
Episode 209, Reward: 106.0
Episode 430, Reward: 39.0
Episode 116, Reward: 102.0
Episode 378, Reward: 38.0
Episode 220, Reward: 128.0
Episode 431, Reward: 45.0
Episode 379, Reward: 33.0
Episode 432, Reward: 45.0
Episode 380, Reward: 34.0
Episode 444, Reward: 206.0
Episode 137, Reward: 219.0
Episode 202, Reward: 131.0
Episode 210, Reward: 115.0
Episode 433, Reward: 45.0
Episode 381, Reward: 36.0
Episode 221, Reward: 133.0
Episode 117, Reward: 116.0
Episode 434, Reward: 49.0
Episode 382, Reward: 38.0
Episode 435, Reward: 39.0
Episode 383, Reward: 36.0
Episode 211, Reward: 116.0
Episode 203, Reward: 124.0
Episode 436, Reward: 45.0
Episode 384, Reward: 34.0
Episode 118, Reward: 111.0
Episode 138, Reward: 179.0
Episode 437, Reward: 46.0
Episode 385, Reward: 34.0
Episode 222, Reward: 137.0
Episode 445, Reward: 183.0
Episode 438, Reward: 42.0
Episode 386, Reward: 34.0
Episode 212, Reward: 116.0
Episode 204, Reward: 132.0
Episode 119, Reward: 98.0
Episode 439, Reward: 49.0
Episode 387, Reward: 38.0
Episode 440, Reward: 49.0
Episode 388, Reward: 37.0
Episode 223, Reward: 143.0
Episode 139, Reward: 185.0
Episode 213, Reward: 117.0
Episode 120, Reward: 91.0
Episode 389, Reward: 37.0
Episode 441, Reward: 45.0
Episode 205, Reward: 129.0
Episode 390, Reward: 37.0
Episode 442, Reward: 43.0
Episode 391, Reward: 39.0
Episode 446, Reward: 269.0
Episode 121, Reward: 101.0
Episode 443, Reward: 46.0
Episode 214, Reward: 114.0
Episode 224, Reward: 147.0
Episode 392, Reward: 49.0
Episode 444, Reward: 50.0
Episode 393, Reward: 40.0
Episode 206, Reward: 158.0
Episode 445, Reward: 40.0
Episode 140, Reward: 208.0
Episode 122, Reward: 120.0
Episode 215, Reward: 102.0
Episode 394, Reward: 48.0
Episode 446, Reward: 39.0
Episode 447, Reward: 35.0
Episode 395, Reward: 42.0
Episode 225, Reward: 153.0
Episode 448, Reward: 44.0
Episode 396, Reward: 43.0
Episode 207, Reward: 123.0
Episode 123, Reward: 108.0
Episode 216, Reward: 118.0
Episode 449, Reward: 49.0
Episode 397, Reward: 41.0
Episode 447, Reward: 272.0
Episode 450, Reward: 50.0
Episode 398, Reward: 45.0
Episode 208, Reward: 123.0
Episode 226, Reward: 153.0
Episode 141, Reward: 225.0
Episode 217, Reward: 110.0
Episode 124, Reward: 106.0
Episode 451, Reward: 51.0
Episode 399, Reward: 49.0
Episode 400, Reward: 39.0
Episode 452, Reward: 54.0
Episode 209, Reward: 133.0
Episode 125, Reward: 99.0
Episode 401, Reward: 56.0
Episode 218, Reward: 119.0
Episode 453, Reward: 54.0
Episode 227, Reward: 160.0
Episode 402, Reward: 41.0
Episode 454, Reward: 47.0
Episode 403, Reward: 48.0
Episode 448, Reward: 276.0
Episode 455, Reward: 47.0
Episode 126, Reward: 110.0
Episode 219, Reward: 110.0
Episode 404, Reward: 35.0
Episode 456, Reward: 49.0
Episode 210, Reward: 178.0
Episode 142, Reward: 274.0
Episode 405, Reward: 42.0
Episode 457, Reward: 45.0
Episode 228, Reward: 159.0
Episode 406, Reward: 48.0
Episode 127, Reward: 112.0
Episode 458, Reward: 42.0
Episode 220, Reward: 129.0
Episode 407, Reward: 35.0
Episode 459, Reward: 59.0
Episode 211, Reward: 154.0
Episode 221, Reward: 110.0
Episode 408, Reward: 56.0
Episode 460, Reward: 49.0
Episode 128, Reward: 113.0
Episode 409, Reward: 47.0
Episode 229, Reward: 160.0
Episode 461, Reward: 53.0
Episode 143, Reward: 254.0
Episode 410, Reward: 47.0
Episode 222, Reward: 121.0
Episode 212, Reward: 164.0
Episode 411, Reward: 45.0
Episode 462, Reward: 60.0
Episode 129, Reward: 123.0
Episode 463, Reward: 59.0
Episode 223, Reward: 118.0
Episode 412, Reward: 62.0
Episode 230, Reward: 179.0
Episode 449, Reward: 500.0
Episode 413, Reward: 54.0
Episode 464, Reward: 58.0
Episode 130, Reward: 127.0
Episode 144, Reward: 213.0
Episode 213, Reward: 191.0
Episode 414, Reward: 41.0
Episode 465, Reward: 58.0
Episode 224, Reward: 131.0
Episode 415, Reward: 37.0
Episode 466, Reward: 51.0
Episode 131, Reward: 111.0
Episode 416, Reward: 59.0
Episode 231, Reward: 205.0
Episode 417, Reward: 32.0
Episode 467, Reward: 55.0
Episode 225, Reward: 112.0
Episode 468, Reward: 52.0
Episode 418, Reward: 61.0
Episode 145, Reward: 206.0
Episode 214, Reward: 198.0
Episode 132, Reward: 105.0
Episode 419, Reward: 48.0
Episode 469, Reward: 56.0
Episode 226, Reward: 120.0
Episode 232, Reward: 159.0
Episode 470, Reward: 50.0
Episode 420, Reward: 54.0
Episode 133, Reward: 110.0
Episode 471, Reward: 52.0
Episode 421, Reward: 59.0
Episode 450, Reward: 418.0
Episode 227, Reward: 131.0
Episode 215, Reward: 201.0
Episode 146, Reward: 209.0
Episode 472, Reward: 57.0
Episode 422, Reward: 53.0
Episode 134, Reward: 98.0
Episode 423, Reward: 44.0
Episode 473, Reward: 55.0
Episode 233, Reward: 185.0
Episode 228, Reward: 127.0
Episode 424, Reward: 52.0
Episode 474, Reward: 60.0
Episode 135, Reward: 120.0
Episode 451, Reward: 189.0
Episode 425, Reward: 51.0
Episode 475, Reward: 66.0
Episode 216, Reward: 221.0
Episode 147, Reward: 202.0
Episode 229, Reward: 117.0
Episode 234, Reward: 172.0
Episode 476, Reward: 46.0
Episode 426, Reward: 47.0
Episode 136, Reward: 99.0
Episode 477, Reward: 54.0
Episode 427, Reward: 52.0
Episode 230, Reward: 124.0
Episode 478, Reward: 52.0
Episode 428, Reward: 56.0
Episode 137, Reward: 114.0
Episode 479, Reward: 48.0
Episode 235, Reward: 160.0
Episode 429, Reward: 53.0
Episode 148, Reward: 209.0
Episode 480, Reward: 46.0
Episode 217, Reward: 258.0
Episode 231, Reward: 122.0
Episode 452, Reward: 277.0
Episode 430, Reward: 55.0
Episode 481, Reward: 47.0
Episode 138, Reward: 109.0
Episode 431, Reward: 48.0
Episode 482, Reward: 48.0
Episode 236, Reward: 158.0
Episode 232, Reward: 108.0
Episode 432, Reward: 44.0
Episode 483, Reward: 55.0
Episode 453, Reward: 146.0
Episode 218, Reward: 160.0
Episode 149, Reward: 194.0
Episode 433, Reward: 55.0
Episode 139, Reward: 105.0
Episode 484, Reward: 52.0
Episode 434, Reward: 51.0
Episode 233, Reward: 132.0
Episode 454, Reward: 78.0
Episode 485, Reward: 50.0
Episode 237, Reward: 151.0
Episode 435, Reward: 45.0
Episode 486, Reward: 61.0
Episode 140, Reward: 122.0
Episode 436, Reward: 34.0
Episode 455, Reward: 91.0
Episode 487, Reward: 50.0
Episode 234, Reward: 121.0
Episode 219, Reward: 200.0
Episode 437, Reward: 43.0
Episode 456, Reward: 26.0
Episode 488, Reward: 42.0
Episode 457, Reward: 36.0
Episode 438, Reward: 39.0

Episode 141, Reward: 108.0
Episode 489, Reward: 51.0
Episode 439, Reward: 36.0
Episode 238, Reward: 182.0
Episode 458, Reward: 58.0
Episode 235, Reward: 128.0
Episode 220, Reward: 134.0
Episode 490, Reward: 44.0
Episode 440, Reward: 39.0
Episode 459, Reward: 36.0
Episode 142, Reward: 117.0
Episode 491, Reward: 39.0
Episode 460, Reward: 46.0
Episode 441, Reward: 49.0
Episode 442, Reward: 41.0
Episode 492, Reward: 52.0
Episode 221, Reward: 127.0
Episode 236, Reward: 128.0
Episode 151, Reward: 199.0
Episode 239, Reward: 182.0
Episode 461, Reward: 82.0
Episode 443, Reward: 45.0
Episode 493, Reward: 60.0
Episode 143, Reward: 110.0
Episode 462, Reward: 30.0
Episode 463, Reward: 20.0
Episode 444, Reward: 34.0
Episode 464, Reward: 14.0
Episode 494, Reward: 53.0
Episode 465, Reward: 17.0
Episode 466, Reward: 18.0
Episode 237, Reward: 130.0
Episode 222, Reward: 153.0
Episode 445, Reward: 52.0
Episode 467, Reward: 19.0
Episode 495, Reward: 51.0
Episode 468, Reward: 18.0
Episode 469, Reward: 11.0
Episode 240, Reward: 138.0
Episode 144, Reward: 108.0
Episode 446, Reward: 42.0
Episode 496, Reward: 41.0
Episode 470, Reward: 19.0
Episode 471, Reward: 14.0
Episode 472, Reward: 16.0
Episode 152, Reward: 228.0
Episode 473, Reward: 16.0
Episode 447, Reward: 41.0
Episode 474, Reward: 18.0
Episode 497, Reward: 48.0
Episode 475, Reward: 13.0
Episode 238, Reward: 131.0
Episode 476, Reward: 15.0
Episode 448, Reward: 40.0
Episode 223, Reward: 153.0
Episode 477, Reward: 13.0
Episode 478, Reward: 12.0
Episode 498, Reward: 54.0
Episode 145, Reward: 113.0
Episode 479, Reward: 14.0
Episode 449, Reward: 45.0
Episode 480, Reward: 16.0
Episode 499, Reward: 52.0
Episode 481, Reward: 16.0
Episode 241, Reward: 173.0
Episode 450, Reward: 43.0
Episode 482, Reward: 15.0
Episode 483, Reward: 14.0
Episode 484, Reward: 14.0
Episode 239, Reward: 130.0
Episode 500, Reward: 54.0
Episode 451, Reward: 40.0
Episode 485, Reward: 13.0
Episode 146, Reward: 109.0
Episode 224, Reward: 150.0
Episode 486, Reward: 16.0
Episode 153, Reward: 211.0
Episode 487, Reward: 16.0
Episode 501, Reward: 49.0
Episode 488, Reward: 16.0
Episode 452, Reward: 58.0
Episode 489, Reward: 18.0
Episode 490, Reward: 12.0
Episode 491, Reward: 12.0
Episode 502, Reward: 52.0
Episode 453, Reward: 42.0
Episode 492, Reward: 13.0
Episode 240, Reward: 130.0
Episode 493, Reward: 14.0

Episode 494, Reward: 14.0
Episode 147, Reward: 119.0
Episode 503, Reward: 44.0
Episode 495, Reward: 13.0
Episode 225, Reward: 144.0
Episode 496, Reward: 16.0
Episode 454, Reward: 63.0
Episode 497, Reward: 16.0
Episode 504, Reward: 50.0
Episode 498, Reward: 19.0
Episode 499, Reward: 14.0
Episode 500, Reward: 11.0
Episode 505, Reward: 44.0
Episode 148, Reward: 106.0
Episode 501, Reward: 14.0
Episode 502, Reward: 11.0
Episode 241, Reward: 130.0
Episode 243, Reward: 162.0
Episode 503, Reward: 16.0
Episode 226, Reward: 142.0
Episode 154, Reward: 264.0
Episode 506, Reward: 48.0
Episode 504, Reward: 12.0
Episode 456, Reward: 50.0
Episode 505, Reward: 17.0
Episode 506, Reward: 10.0
Episode 507, Reward: 15.0
Episode 507, Reward: 49.0
Episode 508, Reward: 14.0
Episode 149, Reward: 110.0
Episode 509, Reward: 14.0
Episode 457, Reward: 47.0
Episode 510, Reward: 12.0
Episode 511, Reward: 12.0
Episode 508, Reward: 48.0
Episode 242, Reward: 131.0
Episode 512, Reward: 11.0
Episode 227, Reward: 126.0
Episode 513, Reward: 11.0
Episode 458, Reward: 53.0
Episode 514, Reward: 14.0
Episode 515, Reward: 12.0
Episode 244, Reward: 167.0
Episode 509, Reward: 59.0
Episode 516, Reward: 14.0
Episode 517, Reward: 13.0
Episode 459, Reward: 41.0
Episode 518, Reward: 11.0
Episode 150, Reward: 106.0
Episode 519, Reward: 13.0
Episode 510, Reward: 46.0
Episode 520, Reward: 14.0
Episode 155, Reward: 218.0
Episode 228, Reward: 120.0
Episode 521, Reward: 13.0
Episode 460, Reward: 40.0
Episode 522, Reward: 13.0
Episode 243, Reward: 138.0
Episode 523, Reward: 12.0
Episode 524, Reward: 10.0
Episode 511, Reward: 57.0
Episode 525, Reward: 10.0
Episode 461, Reward: 48.0
Episode 526, Reward: 11.0
Episode 527, Reward: 10.0
Episode 245, Reward: 146.0
Episode 151, Reward: 105.0
Episode 528, Reward: 11.0
Episode 529, Reward: 11.0
Episode 530, Reward: 10.0
Episode 531, Reward: 11.0
Episode 462, Reward: 48.0
Episode 532, Reward: 10.0
Episode 229, Reward: 134.0
Episode 533, Reward: 12.0
Episode 513, Reward: 51.0
Episode 534, Reward: 10.0
Episode 244, Reward: 130.0
Episode 463, Reward: 40.0
Episode 535, Reward: 11.0
Episode 536, Reward: 11.0
Episode 537, Reward: 8.0
Episode 152, Reward: 105.0
Episode 538, Reward: 10.0
Episode 539, Reward: 10.0
Episode 514, Reward: 52.0
Episode 464, Reward: 45.0
Episode 156, Reward: 222.0
Episode 540, Reward: 12.0
Episode 541, Reward: 10.0
Episode 246, Reward: 150.0
Episode 542, Reward: 10.0
Episode 465, Reward: 38.0
Episode 515, Reward: 48.0
Episode 543, Reward: 12.0
Episode 544, Reward: 11.0
Episode 230, Reward: 140.0
Episode 545, Reward: 12.0
Episode 546, Reward: 11.0
Episode 547, Reward: 10.0
Episode 466, Reward: 42.0
Episode 245, Reward: 147.0
Episode 548, Reward: 13.0
Episode 516, Reward: 46.0
Episode 153, Reward: 107.0
Episode 549, Reward: 9.0
Episode 550, Reward: 12.0
Episode 467, Reward: 37.0
Episode 551, Reward: 11.0
Episode 552, Reward: 10.0
Episode 553, Reward: 10.0
Episode 517, Reward: 52.0
Episode 468, Reward: 30.0
Episode 554, Reward: 13.0
Episode 555, Reward: 9.0
Episode 556, Reward: 10.0
Episode 557, Reward: 9.0
Episode 469, Reward: 39.0
Episode 558, Reward: 10.0
Episode 559, Reward: 10.0
Episode 247, Reward: 170.0
Episode 518, Reward: 50.0
Episode 154, Reward: 104.0
Episode 560, Reward: 11.0
Episode 231, Reward: 147.0
Episode 561, Reward: 9.0
Episode 470, Reward: 32.0
Episode 562, Reward: 12.0
Episode 563, Reward: 9.0
Episode 246, Reward: 143.0
Episode 564, Reward: 11.0
Episode 157, Reward: 244.0
Episode 519, Reward: 55.0
Episode 565, Reward: 11.0
Episode 566, Reward: 9.0
Episode 471, Reward: 40.0
Episode 567, Reward: 11.0
Episode 568, Reward: 10.0
Episode 569, Reward: 9.0
Episode 155, Reward: 86.0
Episode 570, Reward: 9.0
Episode 520, Reward: 48.0
Episode 472, Reward: 39.0
Episode 571, Reward: 14.0
Episode 572, Reward: 11.0
Episode 573, Reward: 10.0
Episode 574, Reward: 11.0
Episode 473, Reward: 36.0
Episode 575, Reward: 11.0
Episode 521, Reward: 54.0
Episode 576, Reward: 9.0
Episode 232, Reward: 157.0
Episode 248, Reward: 156.0
Episode 247, Reward: 140.0
Episode 577, Reward: 10.0
Episode 474, Reward: 27.0
Episode 578, Reward: 12.0
Episode 579, Reward: 10.0
Episode 580, Reward: 9.0
Episode 475, Reward: 31.0
Episode 156, Reward: 107.0
Episode 581, Reward: 10.0
Episode 522, Reward: 58.0
Episode 582, Reward: 10.0
Episode 583, Reward: 10.0
Episode 584, Reward: 9.0
Episode 585, Reward: 10.0
Episode 586, Reward: 10.0
Episode 476, Reward: 49.0
Episode 587, Reward: 9.0
Episode 523, Reward: 56.0
Episode 588, Reward: 8.0
Episode 589, Reward: 11.0
Episode 158, Reward: 227.0
Episode 590, Reward: 11.0
Episode 591, Reward: 9.0
Episode 157, Reward: 86.0
Episode 233, Reward: 145.0
Episode 248, Reward: 133.0
Episode 477, Reward: 40.0
Episode 592, Reward: 11.0
Episode 524, Reward: 46.0
Episode 593, Reward: 11.0
Episode 594, Reward: 11.0
Episode 595, Reward: 10.0
Episode 478, Reward: 36.0
Episode 249, Reward: 172.0
Episode 596, Reward: 9.0
Episode 597, Reward: 10.0
Episode 525, Reward: 52.0
Episode 598, Reward: 9.0
Episode 599, Reward: 10.0
Episode 600, Reward: 9.0
Episode 479, Reward: 44.0
Episode 601, Reward: 11.0
Episode 602, Reward: 10.0
Episode 603, Reward: 9.0
Episode 604, Reward: 10.0
Episode 526, Reward: 61.0
Episode 158, Reward: 99.0
Episode 480, Reward: 38.0
Episode 605, Reward: 9.0
Episode 606, Reward: 9.0
Episode 234, Reward: 142.0
Episode 607, Reward: 11.0
Episode 249, Reward: 146.0
Episode 608, Reward: 11.0
Episode 609, Reward: 10.0
Episode 527, Reward: 55.0
Episode 610, Reward: 9.0
Episode 611, Reward: 9.0
Episode 481, Reward: 50.0
Episode 612, Reward: 11.0
Episode 613, Reward: 10.0
Episode 250, Reward: 169.0
Episode 614, Reward: 10.0
Episode 528, Reward: 55.0
Episode 615, Reward: 10.0
Episode 159, Reward: 111.0
Episode 616, Reward: 11.0
Episode 482, Reward: 49.0
Episode 617, Reward: 9.0
Episode 618, Reward: 9.0
Episode 159, Reward: 267.0
Episode 619, Reward: 9.0
Episode 620, Reward: 9.0
Episode 621, Reward: 11.0
Episode 529, Reward: 56.0
Episode 622, Reward: 10.0
Episode 483, Reward: 44.0
Episode 250, Reward: 141.0
Episode 235, Reward: 144.0
Episode 623, Reward: 10.0
Episode 624, Reward: 9.0
Episode 625, Reward: 11.0
Episode 160, Reward: 95.0
Episode 626, Reward: 10.0
Episode 484, Reward: 42.0
Episode 627, Reward: 11.0
Episode 530, Reward: 63.0
Episode 628, Reward: 9.0
Episode 629, Reward: 11.0
Episode 630, Reward: 9.0
Episode 631, Reward: 8.0
Episode 485, Reward: 38.0
Episode 251, Reward: 189.0
Episode 632, Reward: 10.0
Episode 633, Reward: 11.0
Episode 531, Reward: 67.0
Episode 236, Reward: 132.0
Episode 634, Reward: 11.0
Episode 486, Reward: 49.0
Episode 635, Reward: 11.0
Episode 636, Reward: 11.0
Episode 637, Reward: 11.0
Episode 161, Reward: 103.0
Episode 251, Reward: 149.0
Episode 638, Reward: 11.0
Episode 532, Reward: 55.0
Episode 639, Reward: 11.0
Episode 487, Reward: 43.0
Episode 640, Reward: 9.0
Episode 160, Reward: 234.0
Episode 641, Reward: 11.0
Episode 642, Reward: 9.0
Episode 488, Reward: 36.0
Episode 643, Reward: 11.0
Episode 644, Reward: 10.0
Episode 533, Reward: 64.0
Episode 489, Reward: 31.0
Episode 645, Reward: 9.0
Episode 646, Reward: 9.0
Episode 237, Reward: 127.0
Episode 647, Reward: 9.0
Episode 162, Reward: 95.0
Episode 648, Reward: 11.0
Episode 490, Reward: 40.0
Episode 649, Reward: 9.0
Episode 650, Reward: 11.0
Episode 651, Reward: 8.0
